date;Region;dengue;dengue hemorragico;mosquito dengue;dolor de cabeza;mosquitos;sintomas dengue;vomito
2017-01-15;CO-CAL;0;0;0;35;0;0;23
2017-01-22;CO-CAL;0;0;0;53;0;0;0
2017-01-29;CO-CAL;0;0;0;0;47;0;0
2017-02-05;CO-CAL;0;0;0;33;0;0;52
2017-02-12;CO-CAL;0;0;0;46;0;0;32
2017-02-19;CO-CAL;0;0;0;0;0;0;0
2017-02-26;CO-CAL;0;0;0;0;0;0;19
2017-03-05;CO-CAL;0;0;0;39;0;0;17
2017-03-12;CO-CAL;44;0;0;93;42;0;20
2017-03-19;CO-CAL;0;0;0;0;0;0;0
2017-03-26;CO-CAL;0;0;0;45;0;0;0
2017-04-02;CO-CAL;0;0;0;0;42;0;0
2017-04-09;CO-CAL;0;0;0;95;37;0;27
2017-04-16;CO-CAL;0;0;0;0;0;0;0
2017-04-23;CO-CAL;73;0;0;0;0;0;34
2017-04-30;CO-CAL;0;0;0;0;0;0;0
2017-05-07;CO-CAL;0;0;0;0;30;0;0
2017-05-14;CO-CAL;0;0;0;35;0;0;0
2017-05-21;CO-CAL;0;0;0;0;0;0;0
2017-05-28;CO-CAL;0;0;0;0;0;0;0
2017-06-04;CO-CAL;48;0;0;0;0;0;25
2017-06-11;CO-CAL;0;0;0;100;0;0;0
2017-06-18;CO-CAL;0;0;0;0;0;0;41
2017-06-25;CO-CAL;72;0;0;0;0;0;23
2017-07-02;CO-CAL;0;0;0;59;0;0;55
2017-07-09;CO-CAL;53;0;0;0;0;0;53
2017-07-16;CO-CAL;29;0;0;82;0;0;41
2017-07-23;CO-CAL;0;0;0;0;0;0;0
2017-07-30;CO-CAL;0;0;0;0;0;0;0
2017-08-06;CO-CAL;56;0;0;0;0;0;0
2017-08-13;CO-CAL;0;0;0;0;0;0;0
2017-08-20;CO-CAL;0;0;0;38;90;0;0
2017-08-27;CO-CAL;42;0;0;47;100;0;0
2017-09-03;CO-CAL;0;0;0;0;0;0;35
2017-09-10;CO-CAL;47;0;0;32;0;0;35
2017-09-17;CO-CAL;0;0;0;37;0;0;0
2017-09-24;CO-CAL;33;0;0;27;0;0;100
2017-10-01;CO-CAL;50;0;0;61;0;0;0
2017-10-08;CO-CAL;0;0;0;44;29;0;0
2017-10-15;CO-CAL;0;0;0;38;0;0;27
2017-10-22;CO-CAL;0;0;0;88;26;0;0
2017-10-29;CO-CAL;0;0;0;30;0;0;0
2017-11-05;CO-CAL;0;0;0;29;0;0;0
2017-11-12;CO-CAL;0;0;0;46;0;0;0
2017-11-19;CO-CAL;0;0;0;0;0;0;0
2017-11-26;CO-CAL;0;0;0;28;0;0;28
2017-12-03;CO-CAL;100;0;0;0;0;0;0
2017-12-10;CO-CAL;0;0;0;0;0;0;33
2017-12-17;CO-CAL;0;0;0;30;0;0;0
2017-12-24;CO-CAL;0;0;0;0;0;0;0
2017-12-31;CO-CAL;0;0;0;0;0;0;0
2018-01-07;CO-CAL;0;0;0;32;0;0;57
2018-01-14;CO-CAL;0;0;0;0;0;0;100
2018-01-21;CO-CAL;0;0;0;0;0;0;0
2018-01-28;CO-CAL;0;0;0;23;0;0;0
2018-02-04;CO-CAL;36;0;0;34;0;0;0
2018-02-11;CO-CAL;0;0;0;0;0;0;42
2018-02-18;CO-CAL;58;0;0;20;0;0;0
2018-02-25;CO-CAL;75;0;0;14;0;0;40
2018-03-04;CO-CAL;0;0;0;43;0;0;42
2018-03-11;CO-CAL;70;0;0;47;0;0;0
2018-03-18;CO-CAL;0;0;0;0;30;0;29
2018-03-25;CO-CAL;0;0;0;22;0;0;0
2018-04-01;CO-CAL;0;0;0;20;0;0;34
2018-04-08;CO-CAL;0;0;0;0;0;0;0
2018-04-15;CO-CAL;0;0;0;0;0;0;26
2018-04-22;CO-CAL;0;0;0;46;0;0;58
2018-04-29;CO-CAL;73;0;0;35;0;0;31
2018-05-06;CO-CAL;0;0;0;0;0;0;0
2018-05-13;CO-CAL;0;0;0;14;0;0;0
2018-05-20;CO-CAL;0;0;0;15;0;0;0
2018-05-27;CO-CAL;50;0;0;13;28;0;0
2018-06-03;CO-CAL;42;0;0;37;53;0;28
2018-06-10;CO-CAL;69;0;0;0;0;0;56
2018-06-17;CO-CAL;0;0;0;70;0;0;0
2018-06-24;CO-CAL;0;0;0;0;0;0;28
2018-07-01;CO-CAL;0;0;0;31;0;0;30
2018-07-08;CO-CAL;0;0;0;0;0;0;0
2018-07-15;CO-CAL;0;0;0;37;0;0;42
2018-07-22;CO-CAL;0;0;0;0;0;0;0
2018-07-29;CO-CAL;0;0;0;100;44;0;43
2018-08-05;CO-CAL;0;0;0;27;0;0;26
2018-08-12;CO-CAL;60;0;0;0;0;0;98
2018-08-19;CO-CAL;0;0;0;0;0;0;63
2018-08-26;CO-CAL;93;0;0;0;100;0;0
2018-09-02;CO-CAL;0;0;0;13;27;0;42
2018-09-09;CO-CAL;0;0;0;0;0;0;0
2018-09-16;CO-CAL;0;0;0;56;46;0;0
2018-09-23;CO-CAL;0;0;0;0;0;0;0
2018-09-30;CO-CAL;92;0;0;54;0;0;0
2018-10-07;CO-CAL;0;0;0;41;0;0;62
2018-10-14;CO-CAL;59;0;0;0;0;0;0
2018-10-21;CO-CAL;0;0;0;29;0;0;0
2018-10-28;CO-CAL;45;0;0;0;0;0;28
2018-11-04;CO-CAL;0;0;0;0;0;0;0
2018-11-11;CO-CAL;0;0;0;19;0;0;25
2018-11-18;CO-CAL;94;0;0;0;0;0;0
2018-11-25;CO-CAL;98;0;0;29;0;0;47
2018-12-02;CO-CAL;0;0;0;23;0;0;0
2018-12-09;CO-CAL;100;0;0;34;0;0;0
2018-12-16;CO-CAL;98;0;0;0;0;0;38
2018-12-23;CO-CAL;0;0;0;0;0;0;42
2018-12-30;CO-CAL;0;0;0;24;40;0;0
2019-01-06;CO-CAL;0;0;0;57;0;0;66
2019-01-13;CO-CAL;0;0;0;84;23;0;0
2019-01-20;CO-CAL;0;0;0;78;59;0;0
2019-01-27;CO-CAL;0;0;0;40;0;0;39
2019-02-03;CO-CAL;0;0;0;0;0;0;0
2019-02-10;CO-CAL;0;0;0;45;0;0;100
2019-02-17;CO-CAL;0;0;0;36;100;0;53
2019-02-24;CO-CAL;27;0;0;30;0;0;0
2019-03-03;CO-CAL;0;0;0;61;30;0;0
2019-03-10;CO-CAL;22;0;0;0;0;0;0
2019-03-17;CO-CAL;0;0;0;0;44;0;0
2019-03-24;CO-CAL;0;0;0;53;0;0;31
2019-03-31;CO-CAL;0;0;0;29;0;0;0
2019-04-07;CO-CAL;69;0;0;0;31;0;0
2019-04-14;CO-CAL;30;0;0;0;0;0;0
2019-04-21;CO-CAL;32;0;0;55;0;0;0
2019-04-28;CO-CAL;0;0;0;78;0;0;33
2019-05-05;CO-CAL;0;0;0;0;25;0;0
2019-05-12;CO-CAL;0;0;0;35;0;0;0
2019-05-19;CO-CAL;0;0;0;61;29;0;29
2019-05-26;CO-CAL;21;0;0;0;0;0;0
2019-06-02;CO-CAL;0;0;0;39;0;0;0
2019-06-09;CO-CAL;0;0;0;69;0;0;51
2019-06-16;CO-CAL;0;0;0;0;0;0;29
2019-06-23;CO-CAL;23;0;0;0;0;0;0
2019-06-30;CO-CAL;47;0;0;46;45;0;0
2019-07-07;CO-CAL;0;0;0;48;22;0;0
2019-07-14;CO-CAL;0;0;0;47;0;0;0
2019-07-21;CO-CAL;25;0;0;60;0;0;0
2019-07-28;CO-CAL;23;0;0;32;30;0;26
2019-08-04;CO-CAL;0;0;0;73;0;0;0
2019-08-11;CO-CAL;0;0;0;38;0;0;53
2019-08-18;CO-CAL;73;0;0;0;0;0;58
2019-08-25;CO-CAL;0;0;0;75;20;0;0
2019-09-01;CO-CAL;40;0;0;0;0;0;0
2019-09-08;CO-CAL;100;0;0;33;42;0;0
2019-09-15;CO-CAL;29;0;0;0;0;0;39
2019-09-22;CO-CAL;0;0;0;29;33;0;89
2019-09-29;CO-CAL;0;0;0;0;0;0;0
2019-10-06;CO-CAL;56;0;0;77;0;0;0
2019-10-13;CO-CAL;0;0;0;67;0;0;0
2019-10-20;CO-CAL;0;0;0;57;29;0;63
2019-10-27;CO-CAL;0;0;0;35;0;0;0
2019-11-03;CO-CAL;20;0;0;73;0;0;0
2019-11-10;CO-CAL;0;0;0;0;17;0;0
2019-11-17;CO-CAL;24;0;0;41;0;0;44
2019-11-24;CO-CAL;21;0;0;0;0;0;0
2019-12-01;CO-CAL;0;0;0;100;0;0;0
2019-12-08;CO-CAL;39;0;0;0;0;0;0
2019-12-15;CO-CAL;0;0;0;0;0;0;67
2019-12-22;CO-CAL;24;0;0;0;21;0;0
2019-12-29;CO-CAL;0;0;0;77;0;0;98
2020-01-05;CO-CAL;82;0;0;47;0;0;68
2020-01-12;CO-CAL;61;0;0;81;0;0;0
2020-01-19;CO-CAL;0;0;0;0;52;0;0
2020-01-26;CO-CAL;0;0;0;74;0;0;80
2020-02-02;CO-CAL;35;0;0;38;0;0;66
2020-02-09;CO-CAL;59;0;0;0;0;0;28
2020-02-16;CO-CAL;0;0;0;24;57;0;0
2020-02-23;CO-CAL;85;0;0;0;0;0;0
2020-03-01;CO-CAL;0;0;0;90;0;0;0
2020-03-08;CO-CAL;100;0;0;0;0;0;0
2020-03-15;CO-CAL;70;0;0;0;0;0;0
2020-03-22;CO-CAL;0;0;0;60;59;0;19
2020-03-29;CO-CAL;0;0;0;67;0;0;40
2020-04-05;CO-CAL;0;0;0;51;0;0;0
2020-04-12;CO-CAL;0;0;0;45;0;0;39
2020-04-19;CO-CAL;26;0;0;37;0;0;0
2020-04-26;CO-CAL;0;0;0;88;28;0;0
2020-05-03;CO-CAL;0;0;0;49;0;0;15
2020-05-10;CO-CAL;21;0;0;19;0;0;38
2020-05-17;CO-CAL;0;0;0;71;0;0;0
2020-05-24;CO-CAL;37;0;0;74;0;0;0
2020-05-31;CO-CAL;0;0;0;47;22;0;0
2020-06-07;CO-CAL;45;0;0;25;0;0;34
2020-06-14;CO-CAL;41;0;0;67;27;0;39
2020-06-21;CO-CAL;0;0;0;0;100;0;0
2020-06-28;CO-CAL;0;0;0;48;0;0;18
2020-07-05;CO-CAL;0;0;0;0;0;0;42
2020-07-12;CO-CAL;0;0;0;54;0;0;0
2020-07-19;CO-CAL;32;0;0;0;0;0;0
2020-07-26;CO-CAL;23;0;0;47;0;0;20
2020-08-02;CO-CAL;35;0;0;38;0;0;35
2020-08-09;CO-CAL;0;0;0;64;0;0;67
2020-08-16;CO-CAL;0;0;0;69;0;0;0
2020-08-23;CO-CAL;0;0;0;52;0;0;34
2020-08-30;CO-CAL;0;0;0;100;0;0;0
2020-09-06;CO-CAL;0;0;0;0;0;0;25
2020-09-13;CO-CAL;0;0;0;54;0;0;39
2020-09-20;CO-CAL;0;0;0;38;0;0;31
2020-09-27;CO-CAL;0;0;0;81;0;0;54
2020-10-04;CO-CAL;42;0;0;37;0;0;0
2020-10-11;CO-CAL;0;0;0;0;0;0;0
2020-10-18;CO-CAL;0;0;0;80;0;0;0
2020-10-25;CO-CAL;0;0;0;29;0;0;0
2020-11-01;CO-CAL;0;0;0;46;0;0;0
2020-11-08;CO-CAL;0;0;0;0;0;0;0
2020-11-15;CO-CAL;0;0;0;29;0;0;0
2020-11-22;CO-CAL;0;0;0;80;0;0;33
2020-11-29;CO-CAL;0;0;0;0;0;0;100
2020-12-06;CO-CAL;0;0;0;33;0;0;0
2020-12-13;CO-CAL;77;0;0;0;0;0;54
2020-12-20;CO-CAL;0;0;0;57;44;0;0
2020-12-27;CO-CAL;0;0;0;51;71;0;0
2021-01-03;CO-CAL;0;0;0;0;0;0;0
2021-01-10;CO-CAL;0;0;0;0;0;0;53
2021-01-17;CO-CAL;27;0;0;27;91;0;30
2021-01-24;CO-CAL;0;0;0;56;0;0;0
2021-01-31;CO-CAL;24;0;0;43;0;0;0
2021-02-07;CO-CAL;0;0;0;60;0;0;38
2021-02-14;CO-CAL;0;0;0;0;0;0;24
2021-02-21;CO-CAL;0;0;0;0;0;0;0
2021-02-28;CO-CAL;0;0;0;89;0;0;0
2021-03-07;CO-CAL;60;0;0;46;0;0;0
2021-03-14;CO-CAL;0;0;0;63;0;0;0
2021-03-21;CO-CAL;0;0;0;30;58;0;19
2021-03-28;CO-CAL;0;0;0;68;0;0;31
2021-04-04;CO-CAL;0;0;0;61;0;0;61
2021-04-11;CO-CAL;100;0;0;64;0;0;38
2021-04-18;CO-CAL;0;0;0;28;0;0;25
2021-04-25;CO-CAL;0;0;0;60;90;0;0
2021-05-02;CO-CAL;0;0;0;38;0;0;28
2021-05-09;CO-CAL;0;0;0;0;0;0;0
2021-05-16;CO-CAL;0;0;0;59;0;0;28
2021-05-23;CO-CAL;0;0;0;34;51;0;0
2021-05-30;CO-CAL;0;0;0;0;0;0;36
2021-06-06;CO-CAL;0;0;0;37;0;0;28
2021-06-13;CO-CAL;0;0;0;39;0;0;0
2021-06-20;CO-CAL;34;0;0;59;56;0;35
2021-06-27;CO-CAL;45;0;0;26;0;0;0
2021-07-04;CO-CAL;0;0;0;36;0;0;0
2021-07-11;CO-CAL;0;0;0;62;72;0;0
2021-07-18;CO-CAL;0;0;0;84;0;0;53
2021-07-25;CO-CAL;0;0;0;0;0;0;0
2021-08-01;CO-CAL;0;0;0;0;0;0;0
2021-08-08;CO-CAL;0;0;0;42;0;0;0
2021-08-15;CO-CAL;40;0;0;68;0;0;31
2021-08-22;CO-CAL;0;0;0;61;0;0;0
2021-08-29;CO-CAL;0;0;0;57;49;0;34
2021-09-05;CO-CAL;34;0;0;45;0;0;0
2021-09-12;CO-CAL;0;0;0;0;0;0;0
2021-09-19;CO-CAL;0;0;0;71;0;0;0
2021-09-26;CO-CAL;0;0;0;36;0;0;72
2021-10-03;CO-CAL;0;0;0;29;0;0;66
2021-10-10;CO-CAL;0;0;0;0;0;0;0
2021-10-17;CO-CAL;50;0;0;53;0;0;79
2021-10-24;CO-CAL;0;0;0;52;100;0;0
2021-10-31;CO-CAL;0;0;0;57;0;0;0
2021-11-07;CO-CAL;0;0;0;59;0;0;0
2021-11-14;CO-CAL;0;0;0;37;0;0;0
2021-11-21;CO-CAL;0;0;0;24;0;0;0
2021-11-28;CO-CAL;0;0;0;56;0;0;0
2021-12-05;CO-CAL;0;0;0;0;0;0;0
2021-12-12;CO-CAL;0;0;0;38;74;0;100
2021-12-19;CO-CAL;0;0;0;100;0;0;96
2021-12-26;CO-CAL;0;0;0;74;0;0;37
2007-01-07;CO-RIS;40;0;0;0;0;0;0
2007-01-14;CO-RIS;0;0;0;0;0;0;0
2007-01-21;CO-RIS;0;0;0;96;0;0;0
2007-01-28;CO-RIS;0;0;0;100;0;0;0
2007-02-04;CO-RIS;0;0;0;83;0;0;0
2007-02-11;CO-RIS;0;0;0;0;0;0;0
2007-02-18;CO-RIS;100;0;0;0;0;0;97
2007-02-25;CO-RIS;0;0;0;0;47;0;0
2007-03-04;CO-RIS;25;0;0;0;0;0;100
2007-03-11;CO-RIS;0;0;0;0;100;0;0
2007-03-18;CO-RIS;0;0;0;0;0;0;0
2007-03-25;CO-RIS;29;0;0;58;0;0;0
2007-04-01;CO-RIS;69;0;0;0;0;0;0
2007-04-08;CO-RIS;0;0;0;50;0;0;0
2007-04-15;CO-RIS;0;0;0;0;0;0;45
2007-04-22;CO-RIS;0;0;0;0;0;0;0
2007-04-29;CO-RIS;0;0;0;86;25;0;0
2007-05-06;CO-RIS;0;0;0;0;0;0;0
2007-05-13;CO-RIS;0;0;0;22;21;0;0
2007-05-20;CO-RIS;0;0;0;0;30;0;0
2007-05-27;CO-RIS;0;0;0;0;0;0;0
2007-06-03;CO-RIS;41;0;0;0;34;0;0
2007-06-10;CO-RIS;0;0;0;46;0;0;0
2007-06-17;CO-RIS;0;0;0;0;0;0;0
2007-06-24;CO-RIS;0;0;0;0;0;0;0
2007-07-01;CO-RIS;0;0;0;0;0;0;0
2007-07-08;CO-RIS;0;0;0;34;0;0;0
2007-07-15;CO-RIS;0;0;0;21;0;0;0
2007-07-22;CO-RIS;0;0;0;0;0;0;0
2007-07-29;CO-RIS;0;0;0;0;0;0;0
2007-08-05;CO-RIS;0;0;0;0;0;0;0
2007-08-12;CO-RIS;0;0;0;0;0;0;0
2007-08-19;CO-RIS;29;0;0;0;0;0;0
2007-08-26;CO-RIS;0;0;0;36;0;0;0
2007-09-02;CO-RIS;0;0;0;0;0;0;0
2007-09-09;CO-RIS;0;0;0;0;0;0;0
2007-09-16;CO-RIS;0;0;0;0;0;0;40
2007-09-23;CO-RIS;0;0;0;33;0;0;0
2007-09-30;CO-RIS;0;0;0;0;0;0;22
2007-10-07;CO-RIS;0;0;0;17;0;0;0
2007-10-14;CO-RIS;13;0;0;0;0;0;0
2007-10-21;CO-RIS;0;0;0;0;12;0;0
2007-10-28;CO-RIS;9;0;0;0;0;0;0
2007-11-04;CO-RIS;27;0;0;0;0;0;31
2007-11-11;CO-RIS;0;0;0;0;0;0;23
2007-11-18;CO-RIS;10;0;0;18;0;0;0
2007-11-25;CO-RIS;21;0;0;0;0;0;56
2007-12-02;CO-RIS;0;0;0;0;0;0;55
2007-12-09;CO-RIS;0;0;0;0;21;0;0
2007-12-16;CO-RIS;0;0;0;0;0;0;0
2007-12-23;CO-RIS;0;0;0;40;15;0;0
2007-12-30;CO-RIS;0;0;0;0;0;0;0
2008-01-06;CO-RIS;0;0;0;0;0;0;0
2008-01-13;CO-RIS;0;0;0;0;0;0;0
2008-01-20;CO-RIS;0;0;0;0;0;0;0
2008-01-27;CO-RIS;0;0;0;0;0;0;0
2008-02-03;CO-RIS;0;0;0;0;0;0;0
2008-02-10;CO-RIS;0;0;0;57;21;0;0
2008-02-17;CO-RIS;0;0;0;0;0;0;0
2008-02-24;CO-RIS;92;0;0;0;0;0;98
2008-03-02;CO-RIS;66;0;0;100;0;0;0
2008-03-09;CO-RIS;0;0;0;0;0;0;53
2008-03-16;CO-RIS;0;0;0;0;0;0;90
2008-03-23;CO-RIS;0;0;0;0;0;0;0
2008-03-30;CO-RIS;0;0;0;0;0;0;0
2008-04-06;CO-RIS;0;0;0;0;0;0;0
2008-04-13;CO-RIS;0;0;0;44;0;0;0
2008-04-20;CO-RIS;0;0;0;0;0;0;0
2008-04-27;CO-RIS;0;0;0;86;0;0;0
2008-05-04;CO-RIS;0;0;0;0;18;0;0
2008-05-11;CO-RIS;0;0;0;0;0;0;0
2008-05-18;CO-RIS;0;0;0;0;0;0;0
2008-05-25;CO-RIS;0;0;0;0;16;0;0
2008-06-01;CO-RIS;38;0;0;0;17;0;0
2008-06-08;CO-RIS;0;0;0;80;36;0;0
2008-06-15;CO-RIS;54;0;0;0;0;0;0
2008-06-22;CO-RIS;0;0;0;0;29;0;0
2008-06-29;CO-RIS;67;0;0;80;100;0;0
2008-07-06;CO-RIS;0;0;0;0;0;0;0
2008-07-13;CO-RIS;100;0;0;74;0;0;40
2008-07-20;CO-RIS;64;0;0;0;0;0;0
2008-07-27;CO-RIS;57;0;0;0;48;0;0
2008-08-03;CO-RIS;0;0;0;70;0;0;0
2008-08-10;CO-RIS;0;0;0;0;0;0;0
2008-08-17;CO-RIS;0;0;0;0;0;0;75
2008-08-24;CO-RIS;57;0;0;0;0;0;0
2008-08-31;CO-RIS;0;0;0;56;0;0;75
2008-09-07;CO-RIS;0;0;0;0;54;0;0
2008-09-14;CO-RIS;67;0;0;0;0;0;0
2008-09-21;CO-RIS;0;0;0;45;0;0;52
2008-09-28;CO-RIS;0;0;0;0;37;0;0
2008-10-05;CO-RIS;0;0;0;83;0;0;0
2008-10-12;CO-RIS;0;0;0;0;0;0;0
2008-10-19;CO-RIS;0;0;0;49;0;0;0
2008-10-26;CO-RIS;88;0;0;0;0;0;0
2008-11-02;CO-RIS;0;0;0;83;0;0;0
2008-11-09;CO-RIS;0;0;0;0;0;0;0
2008-11-16;CO-RIS;0;0;0;0;0;0;0
2008-11-23;CO-RIS;0;0;0;0;51;0;0
2008-11-30;CO-RIS;0;0;0;0;0;0;73
2008-12-07;CO-RIS;0;0;0;0;0;0;56
2008-12-14;CO-RIS;0;0;0;0;0;0;0
2008-12-21;CO-RIS;0;0;0;0;0;0;100
2008-12-28;CO-RIS;0;0;0;0;0;0;0
2009-01-04;CO-RIS;0;0;0;0;0;0;0
2009-01-11;CO-RIS;89;0;0;100;70;0;0
2009-01-18;CO-RIS;0;0;0;75;0;0;45
2009-01-25;CO-RIS;100;0;0;0;0;0;62
2009-02-01;CO-RIS;56;0;0;0;0;0;0
2009-02-08;CO-RIS;0;0;0;0;0;0;0
2009-02-15;CO-RIS;0;0;0;0;0;0;0
2009-02-22;CO-RIS;0;0;0;0;0;0;0
2009-03-01;CO-RIS;0;0;0;0;0;0;0
2009-03-08;CO-RIS;0;0;0;0;0;0;0
2009-03-15;CO-RIS;0;0;0;0;0;0;0
2009-03-22;CO-RIS;47;0;0;0;0;0;0
2009-03-29;CO-RIS;0;0;0;0;0;0;0
2009-04-05;CO-RIS;0;0;0;64;0;0;0
2009-04-12;CO-RIS;0;0;0;0;0;0;71
2009-04-19;CO-RIS;0;0;0;0;0;0;52
2009-04-26;CO-RIS;0;0;0;0;0;0;0
2009-05-03;CO-RIS;65;0;0;0;0;0;0
2009-05-10;CO-RIS;0;0;0;42;0;0;38
2009-05-17;CO-RIS;60;0;0;56;0;0;0
2009-05-24;CO-RIS;0;0;0;0;32;0;49
2009-05-31;CO-RIS;0;0;0;0;0;0;80
2009-06-07;CO-RIS;0;0;0;0;0;0;0
2009-06-14;CO-RIS;0;0;0;0;100;0;84
2009-06-21;CO-RIS;0;0;0;0;0;0;0
2009-06-28;CO-RIS;0;0;0;29;0;0;100
2009-07-05;CO-RIS;48;0;0;32;0;0;0
2009-07-12;CO-RIS;43;0;0;0;0;0;0
2009-07-19;CO-RIS;0;0;0;0;0;0;0
2009-07-26;CO-RIS;0;0;0;0;0;0;0
2009-08-02;CO-RIS;0;0;0;0;0;0;0
2009-08-09;CO-RIS;0;0;0;0;0;0;0
2009-08-16;CO-RIS;0;0;0;0;0;0;0
2009-08-23;CO-RIS;31;0;0;0;84;0;0
2009-08-30;CO-RIS;30;0;0;27;0;0;0
2009-09-06;CO-RIS;38;0;0;0;0;0;0
2009-09-13;CO-RIS;0;0;0;0;47;0;0
2009-09-20;CO-RIS;0;0;0;0;0;0;0
2009-09-27;CO-RIS;0;0;0;0;0;0;58
2009-10-04;CO-RIS;0;0;0;0;64;0;0
2009-10-11;CO-RIS;0;0;0;46;0;0;0
2009-10-18;CO-RIS;0;0;0;0;0;0;0
2009-10-25;CO-RIS;0;0;0;0;35;0;0
2009-11-01;CO-RIS;79;0;0;0;96;0;0
2009-11-08;CO-RIS;0;0;0;0;44;0;0
2009-11-15;CO-RIS;47;0;0;0;0;0;0
2009-11-22;CO-RIS;0;0;0;0;0;0;0
2009-11-29;CO-RIS;0;0;0;0;0;0;37
2009-12-06;CO-RIS;0;0;0;0;0;0;0
2009-12-13;CO-RIS;0;0;0;26;0;0;0
2009-12-20;CO-RIS;0;0;0;0;0;0;0
2009-12-27;CO-RIS;0;0;0;0;50;0;0
2010-01-03;CO-RIS;0;0;0;0;0;0;0
2010-01-10;CO-RIS;0;0;0;28;100;0;0
2010-01-17;CO-RIS;0;0;0;0;0;0;0
2010-01-24;CO-RIS;0;0;0;0;35;0;0
2010-01-31;CO-RIS;0;0;0;0;0;0;0
2010-02-07;CO-RIS;0;0;0;0;0;0;0
2010-02-14;CO-RIS;0;0;0;0;20;0;0
2010-02-21;CO-RIS;38;0;0;0;0;0;0
2010-02-28;CO-RIS;29;0;0;0;85;0;0
2010-03-07;CO-RIS;31;0;0;22;0;0;48
2010-03-14;CO-RIS;28;0;0;27;0;0;0
2010-03-21;CO-RIS;0;0;0;0;0;0;0
2010-03-28;CO-RIS;63;0;0;0;0;0;0
2010-04-04;CO-RIS;0;0;0;0;0;0;33
2010-04-11;CO-RIS;31;0;0;0;0;0;0
2010-04-18;CO-RIS;0;0;0;0;0;0;0
2010-04-25;CO-RIS;0;0;0;21;0;0;0
2010-05-02;CO-RIS;41;0;0;0;0;0;0
2010-05-09;CO-RIS;0;0;0;0;0;0;29
2010-05-16;CO-RIS;49;0;0;46;0;0;0
2010-05-23;CO-RIS;0;0;0;0;0;0;0
2010-05-30;CO-RIS;70;0;0;0;0;0;0
2010-06-06;CO-RIS;0;0;0;0;0;0;0
2010-06-13;CO-RIS;0;0;0;17;0;0;0
2010-06-20;CO-RIS;33;0;0;0;0;0;36
2010-06-27;CO-RIS;0;0;0;0;27;0;0
2010-07-04;CO-RIS;0;0;0;0;0;0;0
2010-07-11;CO-RIS;0;0;0;0;0;0;0
2010-07-18;CO-RIS;55;0;0;0;0;0;0
2010-07-25;CO-RIS;0;0;0;0;0;0;27
2010-08-01;CO-RIS;0;0;0;14;0;0;0
2010-08-08;CO-RIS;0;0;0;0;0;0;0
2010-08-15;CO-RIS;33;0;0;53;0;0;23
2010-08-22;CO-RIS;82;0;0;16;0;0;29
2010-08-29;CO-RIS;66;0;0;0;0;0;0
2010-09-05;CO-RIS;0;0;0;0;0;0;0
2010-09-12;CO-RIS;0;0;0;16;0;0;23
2010-09-19;CO-RIS;0;0;0;0;0;0;0
2010-09-26;CO-RIS;49;0;0;27;0;0;0
2010-10-03;CO-RIS;0;0;0;0;47;0;17
2010-10-10;CO-RIS;41;0;0;0;0;0;0
2010-10-17;CO-RIS;0;0;0;30;0;0;0
2010-10-24;CO-RIS;0;0;0;100;0;0;72
2010-10-31;CO-RIS;0;0;0;0;0;0;0
2010-11-07;CO-RIS;0;0;0;0;0;0;100
2010-11-14;CO-RIS;0;0;0;0;0;0;56
2010-11-21;CO-RIS;0;0;0;0;0;0;0
2010-11-28;CO-RIS;0;0;0;0;0;0;0
2010-12-05;CO-RIS;0;0;0;0;0;0;0
2010-12-12;CO-RIS;0;0;0;0;0;0;0
2010-12-19;CO-RIS;100;0;0;0;0;0;56
2010-12-26;CO-RIS;0;0;0;0;0;0;0
2011-01-02;CO-RIS;0;0;0;0;0;0;0
2011-01-09;CO-RIS;49;0;0;0;0;0;0
2011-01-16;CO-RIS;0;0;0;0;0;0;0
2011-01-23;CO-RIS;0;0;0;0;25;0;0
2011-01-30;CO-RIS;0;0;0;0;26;0;95
2011-02-06;CO-RIS;0;0;0;0;0;0;0
2011-02-13;CO-RIS;0;0;0;0;0;0;0
2011-02-20;CO-RIS;0;0;0;0;0;0;28
2011-02-27;CO-RIS;21;0;0;47;21;0;26
2011-03-06;CO-RIS;0;0;0;0;0;0;100
2011-03-13;CO-RIS;0;0;0;43;59;0;0
2011-03-20;CO-RIS;33;0;0;0;0;0;0
2011-03-27;CO-RIS;100;0;0;0;0;0;0
2011-04-03;CO-RIS;0;0;0;29;34;0;0
2011-04-10;CO-RIS;15;0;0;74;0;0;0
2011-04-17;CO-RIS;0;0;0;32;0;0;0
2011-04-24;CO-RIS;0;0;0;63;0;0;0
2011-05-01;CO-RIS;0;0;0;0;0;0;0
2011-05-08;CO-RIS;0;0;0;0;0;0;24
2011-05-15;CO-RIS;0;0;0;0;0;0;0
2011-05-22;CO-RIS;0;0;0;0;0;0;0
2011-05-29;CO-RIS;0;0;0;25;0;0;0
2011-06-05;CO-RIS;16;0;0;100;30;0;0
2011-06-12;CO-RIS;0;0;0;61;0;0;28
2011-06-19;CO-RIS;51;0;0;0;0;0;81
2011-06-26;CO-RIS;84;0;0;0;0;0;0
2011-07-03;CO-RIS;0;0;0;0;0;0;0
2011-07-10;CO-RIS;25;0;0;0;0;0;0
2011-07-17;CO-RIS;0;0;0;0;0;0;32
2011-07-24;CO-RIS;0;0;0;25;0;0;0
2011-07-31;CO-RIS;0;0;0;24;0;0;0
